video_id,path,label,source,identity
Custom_fake__657_644.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/657_644.mp4,1,Custom_fake,Custom_person_657
Custom_real__121.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/121.mp4,0,Custom_real,Custom_person_121
FF_real__175.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/175.mp4,0,FF_real,FF_person_175
FF_Deepfakes__540_536.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/540_536.mp4,1,FF_Deepfakes,FF_person_540
DFDC__cmxcfkrjiv.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/cmxcfkrjiv.mp4,1,DFDC,DFDC_cmxcfkrjiv
Celeb_fake__id22_id26_0003.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id22_id26_0003.mp4,1,Celeb_fake,Celeb_person_id22
Custom_fake__611_760.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/611_760.mp4,1,Custom_fake,Custom_person_611
FF_Deepfakes__065_089.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/065_089.mp4,1,FF_Deepfakes,FF_person_065
FF_FaceSwap__249_280.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/249_280.mp4,1,FF_FaceSwap,FF_person_249
Custom_real__430.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/430.mp4,0,Custom_real,Custom_person_430
Custom_real__638.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/638.mp4,0,Custom_real,Custom_person_638
FF_Deepfakes__059_050.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/059_050.mp4,1,FF_Deepfakes,FF_person_059
FF_FaceSwap__648_654.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/648_654.mp4,1,FF_FaceSwap,FF_person_648
FF_Face2Face__596_609.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/596_609.mp4,1,FF_Face2Face,FF_person_596
FF_real__217.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/217.mp4,0,FF_real,FF_person_217
FF_FaceSwap__446_667.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/446_667.mp4,1,FF_FaceSwap,FF_person_446
FF_Deepfakes__253_183.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/253_183.mp4,1,FF_Deepfakes,FF_person_253
FF_FaceShifter__738_804.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/738_804.mp4,1,FF_FaceShifter,FF_person_738
FF_FaceSwap__039_058.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/039_058.mp4,1,FF_FaceSwap,FF_person_039
DFDC__bmjzrlszhi.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bmjzrlszhi.mp4,0,DFDC,DFDC_bmjzrlszhi
Celeb_fake__id50_id54_0001.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id50_id54_0001.mp4,1,Celeb_fake,Celeb_person_id50
DFDC__dkzvdrzcnr.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/dkzvdrzcnr.mp4,0,DFDC,DFDC_dkzvdrzcnr
FF_FaceSwap__071_054.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/071_054.mp4,1,FF_FaceSwap,FF_person_071
FF_real__099.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/099.mp4,0,FF_real,FF_person_099
Custom_real__739.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/739.mp4,0,Custom_real,Custom_person_739
Celeb_real__id53_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id53_0000.mp4,0,Celeb_real,Celeb_person_id53
Celeb_fake__id46_id43_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id46_id43_0007.mp4,1,Celeb_fake,Celeb_person_id46
FF_Deepfakes__685_613.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/685_613.mp4,1,FF_Deepfakes,FF_person_685
Custom_real__456.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/456.mp4,0,Custom_real,Custom_person_456
Custom_real__633.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/633.mp4,0,Custom_real,Custom_person_633
Celeb_real__id9_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id9_0009.mp4,0,Celeb_real,Celeb_person_id9
Celeb_real__id33_0005.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id33_0005.mp4,0,Celeb_real,Celeb_person_id33
Custom_real__411.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/411.mp4,0,Custom_real,Custom_person_411
Custom_real__416.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/416.mp4,0,Custom_real,Custom_person_416
DFDC__bilnggbxgu.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bilnggbxgu.mp4,0,DFDC,DFDC_bilnggbxgu
FF_NeuralTextures__343_363.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/343_363.mp4,1,FF_NeuralTextures,FF_person_343
FF_DeepFakeDetection__26_20__kitchen_pan__C8GN41DU.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/26_20__kitchen_pan__C8GN41DU.mp4,1,FF_DeepFakeDetection,FF_person_26
DFDC__errocgcham.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/errocgcham.mp4,1,DFDC,DFDC_errocgcham
Custom_real__559.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/559.mp4,0,Custom_real,Custom_person_559
Custom_real__778.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/778.mp4,0,Custom_real,Custom_person_778
FF_NeuralTextures__735_774.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/735_774.mp4,1,FF_NeuralTextures,FF_person_735
Custom_real__667.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/667.mp4,0,Custom_real,Custom_person_667
YT_real__00299.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00299.mp4,0,YT_real,Celeb_00299
Custom_real__550.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/550.mp4,0,Custom_real,Custom_person_550
Custom_fake__468_470.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/468_470.mp4,1,Custom_fake,Custom_person_468
FF_FaceSwap__627_658.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/627_658.mp4,1,FF_FaceSwap,FF_person_627
Celeb_fake__id21_id32_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id21_id32_0009.mp4,1,Celeb_fake,Celeb_person_id21
Custom_real__681.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/681.mp4,0,Custom_real,Custom_person_681
FF_Face2Face__821_812.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/821_812.mp4,1,FF_Face2Face,FF_person_821
FF_FaceSwap__079_076.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/079_076.mp4,1,FF_FaceSwap,FF_person_079
FF_FaceSwap__130_139.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/130_139.mp4,1,FF_FaceSwap,FF_person_130
FF_NeuralTextures__138_142.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/138_142.mp4,1,FF_NeuralTextures,FF_person_138
FF_FaceShifter__311_387.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/311_387.mp4,1,FF_FaceShifter,FF_person_311
DFDC__eajlrktemq.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/eajlrktemq.mp4,1,DFDC,DFDC_eajlrktemq
Custom_fake__155_576.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/155_576.mp4,1,Custom_fake,Custom_person_155
Custom_real__177.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/177.mp4,0,Custom_real,Custom_person_177
Custom_real__266.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/266.mp4,0,Custom_real,Custom_person_266
Custom_real__925.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/925.mp4,0,Custom_real,Custom_person_925
FF_real__686.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/686.mp4,0,FF_real,FF_person_686
Custom_real__792.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/792.mp4,0,Custom_real,Custom_person_792
Celeb_fake__id35_id30_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id35_id30_0009.mp4,1,Celeb_fake,Celeb_person_id35
FF_Face2Face__806_781.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/806_781.mp4,1,FF_Face2Face,FF_person_806
YT_real__00187.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00187.mp4,0,YT_real,Celeb_00187
FF_real__733.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/733.mp4,0,FF_real,FF_person_733
Custom_real__664.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/664.mp4,0,Custom_real,Custom_person_664
Celeb_fake__id45_id39_0006.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id45_id39_0006.mp4,1,Celeb_fake,Celeb_person_id45
FF_Deepfakes__749_659.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/749_659.mp4,1,FF_Deepfakes,FF_person_749
FF_NeuralTextures__020_344.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/020_344.mp4,1,FF_NeuralTextures,FF_person_020
FF_real__388.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/388.mp4,0,FF_real,FF_person_388
FF_Face2Face__133_148.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/133_148.mp4,1,FF_Face2Face,FF_person_133
DFDC__aettqgevhz.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/aettqgevhz.mp4,1,DFDC,DFDC_aettqgevhz
Celeb_fake__id1_id6_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id1_id6_0002.mp4,1,Celeb_fake,Celeb_person_id1
FF_Deepfakes__194_235.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/194_235.mp4,1,FF_Deepfakes,FF_person_194
DFDC__bpwzipqtxf.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bpwzipqtxf.mp4,1,DFDC,DFDC_bpwzipqtxf
Celeb_fake__id30_id33_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id30_id33_0009.mp4,1,Celeb_fake,Celeb_person_id30
Custom_fake__959_957.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/959_957.mp4,1,Custom_fake,Custom_person_959
FF_real__764.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/764.mp4,0,FF_real,FF_person_764
Custom_real__004.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/004.mp4,0,Custom_real,Custom_person_004
Celeb_real__id49_0009.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id49_0009.mp4,0,Celeb_real,Celeb_person_id49
Custom_real__731.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/731.mp4,0,Custom_real,Custom_person_731
FF_Face2Face__471_455.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/471_455.mp4,1,FF_Face2Face,FF_person_471
FF_FaceShifter__464_463.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/464_463.mp4,1,FF_FaceShifter,FF_person_464
Custom_fake__848_894.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/848_894.mp4,1,Custom_fake,Custom_person_848
Custom_real__394.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/394.mp4,0,Custom_real,Custom_person_394
FF_Deepfakes__730_815.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/730_815.mp4,1,FF_Deepfakes,FF_person_730
Custom_fake__667_446.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/667_446.mp4,1,Custom_fake,Custom_person_667
FF_FaceShifter__061_080.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/061_080.mp4,1,FF_FaceShifter,FF_person_061
FF_NeuralTextures__154_386.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/154_386.mp4,1,FF_NeuralTextures,FF_person_154
FF_Deepfakes__362_354.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/362_354.mp4,1,FF_Deepfakes,FF_person_362
FF_real__432.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/432.mp4,0,FF_real,FF_person_432
Custom_fake__693_698.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/693_698.mp4,1,Custom_fake,Custom_person_693
FF_Face2Face__849_771.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/849_771.mp4,1,FF_Face2Face,FF_person_849
FF_real__114.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/114.mp4,0,FF_real,FF_person_114
Custom_fake__792_903.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/792_903.mp4,1,Custom_fake,Custom_person_792
FF_real__032.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/032.mp4,0,FF_real,FF_person_032
FF_Face2Face__257_420.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/257_420.mp4,1,FF_Face2Face,FF_person_257
FF_DeepFakeDetection__18_26__walk_down_hall_angry__AI94QW74.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/18_26__walk_down_hall_angry__AI94QW74.mp4,1,FF_DeepFakeDetection,FF_person_18
FF_FaceSwap__456_435.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/456_435.mp4,1,FF_FaceSwap,FF_person_456
FF_FaceSwap__339_392.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/339_392.mp4,1,FF_FaceSwap,FF_person_339
FF_NeuralTextures__445_494.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/445_494.mp4,1,FF_NeuralTextures,FF_person_445
Custom_fake__114_102.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/114_102.mp4,1,Custom_fake,Custom_person_114
FF_Deepfakes__165_137.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/165_137.mp4,1,FF_Deepfakes,FF_person_165
Custom_real__145.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/145.mp4,0,Custom_real,Custom_person_145
Custom_fake__139_130.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/139_130.mp4,1,Custom_fake,Custom_person_139
FF_Face2Face__218_239.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/218_239.mp4,1,FF_Face2Face,FF_person_218
DFDC__cobjrlugvp.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/cobjrlugvp.mp4,0,DFDC,DFDC_cobjrlugvp
DFDC__ccfoszqabv.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/ccfoszqabv.mp4,0,DFDC,DFDC_ccfoszqabv
DFDC__brwrlczjvi.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/brwrlczjvi.mp4,0,DFDC,DFDC_brwrlczjvi
FF_Deepfakes__111_094.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/111_094.mp4,1,FF_Deepfakes,FF_person_111
Celeb_real__id45_0007.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id45_0007.mp4,0,Celeb_real,Celeb_person_id45
FF_FaceShifter__277_335.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/277_335.mp4,1,FF_FaceShifter,FF_person_277
FF_NeuralTextures__169_227.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/169_227.mp4,1,FF_NeuralTextures,FF_person_169
Celeb_real__id60_0008.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id60_0008.mp4,0,Celeb_real,Celeb_person_id60
Custom_real__356.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/356.mp4,0,Custom_real,Custom_person_356
Custom_real__180.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/180.mp4,0,Custom_real,Custom_person_180
Custom_real__864.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/864.mp4,0,Custom_real,Custom_person_864
Custom_real__614.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/614.mp4,0,Custom_real,Custom_person_614
FF_Face2Face__853_863.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/853_863.mp4,1,FF_Face2Face,FF_person_853
FF_NeuralTextures__167_166.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/167_166.mp4,1,FF_NeuralTextures,FF_person_167
Celeb_fake__id4_id2_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id4_id2_0002.mp4,1,Celeb_fake,Celeb_person_id4
FF_real__300.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/300.mp4,0,FF_real,FF_person_300
FF_Deepfakes__347_314.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/347_314.mp4,1,FF_Deepfakes,FF_person_347
Custom_real__376.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/376.mp4,0,Custom_real,Custom_person_376
DFDC__ehccixxzoe.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/ehccixxzoe.mp4,0,DFDC,DFDC_ehccixxzoe
FF_DeepFakeDetection__14_20__kitchen_pan__R7SPX6OK.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/14_20__kitchen_pan__R7SPX6OK.mp4,1,FF_DeepFakeDetection,FF_person_14
Custom_fake__060_088.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/060_088.mp4,1,Custom_fake,Custom_person_060
FF_FaceShifter__706_479.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/706_479.mp4,1,FF_FaceShifter,FF_person_706
Custom_real__139.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/139.mp4,0,Custom_real,Custom_person_139
FF_FaceSwap__173_171.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/173_171.mp4,1,FF_FaceSwap,FF_person_173
Custom_fake__009_027.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/009_027.mp4,1,Custom_fake,Custom_person_009
FF_real__003.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/003.mp4,0,FF_real,FF_person_003
Celeb_real__id4_0000.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id4_0000.mp4,0,Celeb_real,Celeb_person_id4
DFDC__cfyduhpbps.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/cfyduhpbps.mp4,1,DFDC,DFDC_cfyduhpbps
FF_real__992.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/992.mp4,0,FF_real,FF_person_992
FF_NeuralTextures__974_953.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/974_953.mp4,1,FF_NeuralTextures,FF_person_974
FF_real__220.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/220.mp4,0,FF_real,FF_person_220
FF_FaceSwap__074_825.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/074_825.mp4,1,FF_FaceSwap,FF_person_074
FF_FaceShifter__806_781.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/806_781.mp4,1,FF_FaceShifter,FF_person_806
Custom_fake__321_288.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/321_288.mp4,1,Custom_fake,Custom_person_321
Custom_real__903.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/903.mp4,0,Custom_real,Custom_person_903
FF_DeepFakeDetection__07_02__hugging_happy__O4SXNLRL.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/07_02__hugging_happy__O4SXNLRL.mp4,1,FF_DeepFakeDetection,FF_person_07
Custom_real__222.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/222.mp4,0,Custom_real,Custom_person_222
DFDC__dhcndnuwta.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/dhcndnuwta.mp4,0,DFDC,DFDC_dhcndnuwta
DFDC__bulkxhhknf.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/bulkxhhknf.mp4,0,DFDC,DFDC_bulkxhhknf
YT_real__00256.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00256.mp4,0,YT_real,Celeb_00256
FF_FaceSwap__265_475.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/265_475.mp4,1,FF_FaceSwap,FF_person_265
FF_real__738.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/738.mp4,0,FF_real,FF_person_738
FF_Face2Face__039_058.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Face2Face/039_058.mp4,1,FF_Face2Face,FF_person_039
FF_FaceSwap__686_696.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceSwap/686_696.mp4,1,FF_FaceSwap,FF_person_686
FF_FaceShifter__850_764.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/850_764.mp4,1,FF_FaceShifter,FF_person_850
Custom_real__106.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/106.mp4,0,Custom_real,Custom_person_106
FF_Deepfakes__285_136.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/Deepfakes/285_136.mp4,1,FF_Deepfakes,FF_person_285
DFDC__atvmxvwyns.mp4,/kaggle/input/datasets/lalith023/dfdc-sample-videos/atvmxvwyns.mp4,0,DFDC,DFDC_atvmxvwyns
FF_DeepFakeDetection__11_21__podium_speech_happy__T7DK03O1.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/11_21__podium_speech_happy__T7DK03O1.mp4,1,FF_DeepFakeDetection,FF_person_11
Custom_fake__819_786.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/819_786.mp4,1,Custom_fake,Custom_person_819
FF_DeepFakeDetection__07_14__outside_talking_pan_laughing__P9QFO50U.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/DeepFakeDetection/07_14__outside_talking_pan_laughing__P9QFO50U.mp4,1,FF_DeepFakeDetection,FF_person_07
Custom_real__635.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/635.mp4,0,Custom_real,Custom_person_635
FF_FaceShifter__611_760.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/FaceShifter/611_760.mp4,1,FF_FaceShifter,FF_person_611
FF_real__089.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/original/089.mp4,0,FF_real,FF_person_089
FF_NeuralTextures__637_427.mp4,/kaggle/input/datasets/xdxd003/ff-c23/FaceForensics++_C23/NeuralTextures/637_427.mp4,1,FF_NeuralTextures,FF_person_637
Custom_fake__260_331.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/deepfake_videos/260_331.mp4,1,Custom_fake,Custom_person_260
Celeb_fake__id46_id42_0002.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-synthesis/id46_id42_0002.mp4,1,Celeb_fake,Celeb_person_id46
Custom_real__628.mp4,/kaggle/input/datasets/lalith023/400videos/content/drive/MyDrive/face_dataset_dip/real_videos/628.mp4,0,Custom_real,Custom_person_628
Celeb_real__id44_0004.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/Celeb-real/id44_0004.mp4,0,Celeb_real,Celeb_person_id44
YT_real__00084.mp4,/kaggle/input/datasets/reubensuju/celeb-df-v2/YouTube-real/00084.mp4,0,YT_real,Celeb_00084
